Date	Time	Depth	Temp
2011-04-26	09:47	6	20.3
2011-04-26	09:47	7	20.2
2011-04-26	09:47	8	20.1
2011-04-26	09:47	9	20.0
2011-04-26	09:48	10	19.8
2011-04-26	09:48	11	18.9
2011-04-26	09:48	12	18.4
2011-04-26	09:48	13	18.2
2011-04-26	09:48	14	18.1
2011-04-26	09:48	15	18.0
2011-04-26	09:48	16	17.9
2011-04-26	09:48	17	17.7
2011-04-26	09:48	18	17.4
2011-04-26	09:48	19	17.2
2011-04-26	09:49	20	17.0
2011-04-26	09:49	21	16.9
2011-04-26	09:49	22	16.8
2011-04-26	09:49	23	16.7
2011-04-26	09:49	24	16.7
2011-04-26	09:49	25	16.7
2011-04-26	09:49	26	16.6
2011-04-26	09:49	27	16.6
2011-04-26	09:49	28	16.6
2011-04-26	09:49	29	16.5
2011-04-26	09:49	30	16.5
2011-04-26	09:49	31	16.5
2011-04-26	09:50	32	16.5
2011-04-26	09:50	33	16.5
2011-04-26	09:50	34	16.5
2011-04-26	09:50	35	16.5
2011-04-26	09:50	36	16.5
2011-04-26	09:50	37	16.5
2011-04-26	09:50	38	16.5
2011-05-01	09:22	0	21.0
2011-05-01	09:22	1	21.0
2011-05-01	09:25	2	20.9
2011-05-01	09:25	3	20.9
2011-05-01	09:25	4	20.9
2011-05-01	09:25	5	20.9
2011-05-01	09:25	6	20.9
2011-05-01	09:25	7	20.8
2011-05-01	09:25	8	20.7
2011-05-01	09:25	9	20.6
2011-05-01	09:25	10	20.4
2011-05-01	09:26	11	19.2
2011-05-01	09:26	12	18.6
2011-05-01	09:26	13	18.6
2011-05-01	09:26	14	18.5
2011-05-01	09:26	15	18.2
2011-05-01	09:26	16	17.8
2011-05-01	09:26	17	17.5
2011-05-01	09:26	18	17.4
2011-05-01	09:26	19	17.3
2011-05-01	09:26	20	17.2
2011-05-01	09:27	21	17.0
2011-05-01	09:27	22	16.9
2011-05-01	09:27	23	16.8
2011-05-01	09:27	24	16.7
2011-05-01	09:27	25	16.7
2011-05-01	09:27	26	16.7
2011-05-01	09:27	27	16.7
2011-05-01	09:27	28	16.6
2011-05-01	09:27	29	16.6
2011-05-01	09:27	30	16.6
2011-05-01	09:27	31	16.6
2011-05-01	09:27	32	16.6
2011-05-01	09:28	33	16.6
2011-05-01	09:28	34	16.6
2011-05-01	09:28	35	16.6
2011-05-01	09:28	36	16.6
2011-05-01	09:28	37	16.6
2011-05-01	09:28	38	16.5
2011-05-11	10:46	0	23.0
2011-05-11	10:46	1	22.9
2011-05-11	10:47	2	22.6
2011-05-11	10:48	3	22.4
2011-05-11	10:48	4	22.4
2011-05-11	10:48	5	22.3
2011-05-11	10:48	6	22.3
2011-05-11	10:48	7	22.2
2011-05-11	10:48	8	22.1
2011-05-11	10:48	9	22.0
2011-05-11	10:49	10	21.8
2011-05-11	10:49	11	21.5
2011-05-11	10:49	12	21.2
2011-05-11	10:49	13	20.4
2011-05-11	10:49	14	19.8
2011-05-11	10:49	15	19.2
2011-05-11	10:49	16	19.0
2011-05-11	10:49	17	18.9
2011-05-11	10:49	18	18.6
2011-05-11	10:49	19	18.4
2011-05-11	10:49	20	18.1
2011-05-11	10:49	21	17.8
2011-05-11	10:49	22	17.5
2011-05-11	10:49	23	17.1
2011-05-11	10:49	24	16.8
2011-05-11	10:49	25	16.7
2011-05-11	10:50	26	16.6
2011-05-11	10:50	27	16.6
2011-05-11	10:50	28	16.5
2011-05-11	10:50	29	16.5
2011-05-11	10:50	30	16.5
2011-05-11	10:50	31	16.5
2011-05-11	10:50	32	16.5
2011-05-11	10:50	33	16.5
2011-05-11	10:50	34	16.5
2011-05-11	10:50	35	16.5
2011-05-11	10:50	36	16.5
2011-05-11	10:50	37	16.5
2011-05-15	09:07	0	22.3
2011-05-15	09:07	1	22.2
2011-05-15	09:19	2	22.2
2011-05-15	09:19	3	22.1
2011-05-15	09:20	4	22.1
2011-05-15	09:20	5	22.1
2011-05-15	09:20	6	22.1
2011-05-15	09:20	7	22.1
2011-05-15	09:20	8	22.0
2011-05-15	09:20	9	22.0
2011-05-15	09:20	10	21.6
2011-05-15	09:20	11	21.2
2011-05-15	09:21	12	20.8
2011-05-15	09:21	13	20.2
2011-05-15	09:21	14	19.5
2011-05-15	09:21	15	18.9
2011-05-15	09:21	16	18.7
2011-05-15	09:21	17	18.3
2011-05-15	09:21	18	18.0
2011-05-15	09:21	19	17.8
2011-05-15	09:21	20	17.5
2011-05-15	09:21	21	17.3
2011-05-15	09:21	22	17.1
2011-05-15	09:21	23	16.9
2011-05-15	09:21	24	16.9
2011-05-15	09:21	25	16.7
2011-05-15	09:21	26	16.6
2011-05-15	09:21	27	16.6
2011-05-15	09:21	28	16.6
2011-05-15	09:21	29	16.6
2011-05-15	09:21	30	16.6
2011-05-15	09:21	31	16.6
2011-05-15	09:22	32	16.6
2011-05-15	09:22	33	16.6
2011-05-15	09:22	34	16.6
2011-05-15	09:22	35	16.6
2011-05-15	09:22	36	16.6
2011-05-15	09:22	37	16.6
2011-05-15	09:22	38	16.5
2011-05-22	09:04	0	24.0
2011-05-22	09:04	1	23.9
2011-05-22	09:05	2	23.5
2011-05-22	09:05	3	23.2
2011-05-22	09:05	4	23.1
2011-05-22	09:05	5	23.1
2011-05-22	09:05	6	23.1
2011-05-22	09:05	7	23.0
2011-05-22	09:05	8	23.0
2011-05-22	09:06	9	23.0
2011-05-22	09:06	10	22.9
2011-05-22	09:06	11	21.7
2011-05-22	09:06	12	21.3
2011-05-22	09:06	13	21.2
2011-05-22	09:06	14	20.8
2011-05-22	09:06	15	20.5
2011-05-22	09:06	16	20.2
2011-05-22	09:06	17	19.8
2011-05-22	09:06	18	19.2
2011-05-22	09:06	19	18.8
2011-05-22	09:07	20	18.1
2011-05-22	09:07	21	17.8
2011-05-22	09:07	22	17.6
2011-05-22	09:07	23	17.4
2011-05-22	09:07	24	17.3
2011-05-22	09:07	25	17.1
2011-05-22	09:07	26	17.0
2011-05-22	09:07	27	16.8
2011-05-22	09:07	28	16.7
2011-05-22	09:07	29	16.7
2011-05-22	09:07	30	16.6
2011-05-22	09:07	31	16.6
2011-05-22	09:07	32	16.6
2011-05-22	09:08	33	16.6
2011-05-22	09:08	34	16.6
2011-05-22	09:08	35	16.6
2011-05-22	09:08	36	16.6
2011-05-22	09:08	37	16.6
2011-05-22	09:08	38	16.6
2011-05-29	09:24	0	25.3
2011-05-29	09:24	1	25.3
2011-05-29	09:36	2	25.2
2011-05-29	09:36	3	25.1
2011-05-29	09:36	4	25.1
2011-05-29	09:36	5	25.0
2011-05-29	09:36	6	24.6
2011-05-29	09:36	7	22.9
2011-05-29	09:37	8	22.1
2011-05-29	09:37	9	21.6
2011-05-29	09:37	10	21.1
2011-05-29	09:37	11	20.7
2011-05-29	09:37	12	20.6
2011-05-29	09:37	13	20.4
2011-05-29	09:37	14	20.0
2011-05-29	09:37	15	19.4
2011-05-29	09:37	16	19.0
2011-05-29	09:37	17	18.5
2011-05-29	09:37	18	18.2
2011-05-29	09:37	19	18.1
2011-05-29	09:38	20	18.1
2011-05-29	09:38	21	17.9
2011-05-29	09:38	22	17.5
2011-05-29	09:38	23	17.3
2011-05-29	09:38	24	17.2
2011-05-29	09:38	25	17.0
2011-05-29	09:38	26	16.9
2011-05-29	09:38	27	16.8
2011-05-29	09:38	28	16.8
2011-05-29	09:38	29	16.7
2011-05-29	09:38	30	16.7
2011-05-29	09:38	31	16.7
2011-05-29	09:38	32	16.7
2011-05-29	09:38	33	16.6
2011-05-29	09:38	34	16.6
2011-05-29	09:38	35	16.6
2011-05-29	09:38	36	16.6
2011-05-29	09:38	37	16.6
2011-05-29	09:38	38	16.6
2011-06-05	08:49	0	25.4
2011-06-05	08:50	1	25.4
2011-06-05	08:51	2	25.4
2011-06-05	08:51	3	25.3
2011-06-05	08:51	4	25.2
2011-06-05	08:51	5	25.1
2011-06-05	08:51	6	25.1
2011-06-05	08:51	7	25.1
2011-06-05	08:51	8	25.0
2011-06-05	08:51	9	24.5
2011-06-05	08:52	10	23.5
2011-06-05	08:52	11	22.5
2011-06-05	08:52	12	22.1
2011-06-05	08:52	13	21.8
2011-06-05	08:52	14	20.9
2011-06-05	08:52	15	20.5
2011-06-05	08:52	16	20.1
2011-06-05	08:52	17	19.8
2011-06-05	08:52	18	19.4
2011-06-05	08:52	19	19.1
2011-06-05	08:52	20	18.5
2011-06-05	08:52	21	18.1
2011-06-05	08:52	22	17.7
2011-06-05	08:53	23	17.4
2011-06-05	08:53	24	17.2
2011-06-05	08:53	25	16.9
2011-06-05	08:53	26	16.8
2011-06-05	08:53	27	16.7
2011-06-05	08:53	28	16.7
2011-06-05	08:53	29	16.7
2011-06-05	08:53	30	16.7
2011-06-05	08:53	31	16.7
2011-06-05	08:53	32	16.7
2011-06-05	08:53	33	16.7
2011-06-05	08:53	34	16.6
2011-06-05	08:53	35	16.6
2011-06-05	08:53	36	16.6
2011-06-05	08:53	37	16.6
2011-06-12	09:26	0	26.5
2011-06-12	09:35	1	26.5
2011-06-12	09:35	2	26.4
2011-06-12	09:35	3	26.4
2011-06-12	09:35	4	26.4
2011-06-12	09:36	5	26.3
2011-06-12	09:36	6	26.3
2011-06-12	09:36	7	26.3
2011-06-12	09:36	8	26.3
2011-06-12	09:36	9	26.2
2011-06-12	09:36	10	26.0
2011-06-12	09:36	11	25.8
2011-06-12	09:36	12	24.7
2011-06-12	09:36	13	23.0
2011-06-12	09:36	14	22.2
2011-06-12	09:36	15	21.4
2011-06-12	09:36	16	20.2
2011-06-12	09:36	17	19.9
2011-06-12	09:36	18	19.8
2011-06-12	09:37	19	19.8
2011-06-12	09:37	20	19.7
2011-06-12	09:37	21	19.3
2011-06-12	09:37	22	18.9
2011-06-12	09:37	23	18.3
2011-06-12	09:37	24	18.0
2011-06-12	09:37	25	17.6
2011-06-12	09:37	26	17.2
2011-06-12	09:37	27	17.0
2011-06-12	09:37	28	16.9
2011-06-12	09:37	29	16.9
2011-06-12	09:37	30	16.8
2011-06-12	09:37	31	16.8
2011-06-12	09:37	32	16.8
2011-06-12	09:37	33	16.8
2011-06-12	09:37	34	16.8
2011-06-12	09:37	35	16.8
2011-06-12	09:37	36	16.7
2011-06-12	09:37	37	16.7
2011-06-19	08:35	0	25.9
2011-06-19	08:37	1	25.9
2011-06-19	08:38	2	25.8
2011-06-19	08:38	3	25.8
2011-06-19	08:38	4	25.8
2011-06-19	08:38	5	25.8
2011-06-19	08:38	6	25.8
2011-06-19	08:38	7	25.8
2011-06-19	08:38	8	25.8
2011-06-19	08:38	9	25.8
2011-06-19	08:38	10	25.8
2011-06-19	08:38	11	25.8
2011-06-19	08:38	12	25.6
2011-06-19	08:38	13	24.7
2011-06-19	08:38	14	22.1
2011-06-19	08:39	15	20.7
2011-06-19	08:39	16	20.3
2011-06-19	08:39	17	19.9
2011-06-19	08:39	18	19.4
2011-06-19	08:39	19	18.9
2011-06-19	08:39	20	18.6
2011-06-19	08:39	21	18.4
2011-06-19	08:39	22	18.2
2011-06-19	08:39	23	18.0
2011-06-19	08:39	24	17.6
2011-06-19	08:39	25	17.4
2011-06-19	08:39	26	17.3
2011-06-19	08:39	27	17.0
2011-06-19	08:39	28	16.9
2011-06-19	08:39	29	16.8
2011-06-19	08:39	30	16.7
2011-06-19	08:39	31	16.7
2011-06-19	08:40	32	16.7
2011-06-19	08:40	33	16.7
2011-06-19	08:40	34	16.7
2011-06-19	08:40	35	16.7
2011-06-19	08:40	36	16.7
2011-06-19	08:40	37	16.7
2011-06-26	09:59	0	27.5
2011-06-26	10:01	1	27.2
2011-06-26	10:01	2	27.0
2011-06-26	10:01	3	26.9
2011-06-26	10:01	4	26.9
2011-06-26	10:01	5	26.8
2011-06-26	10:02	6	26.8
2011-06-26	10:02	7	26.8
2011-06-26	10:02	8	26.8
2011-06-26	10:02	9	26.7
2011-06-26	10:02	10	26.7
2011-06-26	10:02	11	26.7
2011-06-26	10:02	12	26.6
2011-06-26	10:02	13	26.5
2011-06-26	10:02	14	26.2
2011-06-26	10:03	15	25.1
2011-06-26	10:03	16	22.8
2011-06-26	10:03	17	20.8
2011-06-26	10:03	18	20.1
2011-06-26	10:03	19	19.6
2011-06-26	10:03	20	19.3
2011-06-26	10:03	21	18.9
2011-06-26	10:03	22	18.5
2011-06-26	10:03	23	18.3
2011-06-26	10:03	24	18.2
2011-06-26	10:03	25	18.0
2011-06-26	10:03	26	17.8
2011-06-26	10:04	27	17.7
2011-06-26	10:04	28	17.6
2011-06-26	10:04	29	17.3
2011-06-26	10:04	30	17.2
2011-06-26	10:04	31	17.2
2011-06-26	10:04	32	17.2
2011-06-26	10:04	33	17.1
2011-06-26	10:04	34	17.0
2011-06-26	10:04	35	16.9
2011-06-26	10:04	36	16.9
2011-06-26	10:04	37	16.9
2011-06-26	10:05	38	16.8
2011-07-03	09:56	0	27.5
2011-07-03	09:56	1	27.1
2011-07-03	09:57	2	27.0
2011-07-03	09:57	3	26.9
2011-07-03	09:57	4	26.8
2011-07-03	09:57	5	26.7
2011-07-03	09:57	6	26.7
2011-07-03	09:57	7	26.7
2011-07-03	09:58	8	26.7
2011-07-03	09:58	9	26.7
2011-07-03	09:58	10	26.6
2011-07-03	09:58	11	26.6
2011-07-03	09:58	12	26.6
2011-07-03	09:58	13	26.6
2011-07-03	09:58	14	26.4
2011-07-03	09:58	15	25.7
2011-07-03	09:58	16	23.0
2011-07-03	09:58	17	21.9
2011-07-03	09:58	18	20.4
2011-07-03	09:58	19	19.8
2011-07-03	09:58	20	19.4
2011-07-03	09:58	21	18.8
2011-07-03	09:58	22	18.6
2011-07-03	09:58	23	18.1
2011-07-03	09:58	24	17.7
2011-07-03	09:59	25	17.4
2011-07-03	09:59	26	17.2
2011-07-03	09:59	27	17.0
2011-07-03	09:59	28	16.9
2011-07-03	09:59	29	16.9
2011-07-03	09:59	30	16.9
2011-07-03	09:59	31	16.9
2011-07-03	09:59	32	16.9
2011-07-03	09:59	33	16.9
2011-07-03	09:59	34	16.9
2011-07-03	09:59	35	16.8
2011-07-03	09:59	36	16.8
2011-07-03	09:59	37	16.8
2011-07-10	09:40	0	28.5
2011-07-10	09:40	1	28.5
2011-07-10	09:52	2	28.4
2011-07-10	09:52	3	28.4
2011-07-10	09:52	4	28.2
2011-07-10	09:52	5	27.9
2011-07-10	09:52	6	27.6
2011-07-10	09:52	7	27.3
2011-07-10	09:52	8	27.1
2011-07-10	09:52	9	27.1
2011-07-10	09:52	10	26.9
2011-07-10	09:52	11	26.6
2011-07-10	09:52	12	26.5
2011-07-10	09:52	13	26.2
2011-07-10	09:52	14	26.1
2011-07-10	09:52	15	25.8
2011-07-10	09:52	16	24.6
2011-07-10	09:52	17	22.3
2011-07-10	09:52	18	20.4
2011-07-10	09:53	19	19.4
2011-07-10	09:53	20	18.9
2011-07-10	09:53	21	18.5
2011-07-10	09:53	22	18.2
2011-07-10	09:53	23	18.0
2011-07-10	09:53	24	17.7
2011-07-10	09:53	25	17.6
2011-07-10	09:53	26	17.5
2011-07-10	09:53	27	17.3
2011-07-10	09:53	28	17.1
2011-07-10	09:53	29	17.0
2011-07-10	09:53	30	16.9
2011-07-10	09:53	31	16.9
2011-07-10	09:53	32	16.9
2011-07-10	09:53	33	16.9
2011-07-10	09:53	34	16.8
2011-07-10	09:53	35	16.8
2011-07-10	09:53	36	16.8
2011-07-10	09:53	37	16.7
2011-07-18	09:55	0	28.4
2011-07-18	09:55	1	28.2
2011-07-18	09:55	2	28.1
2011-07-18	09:55	3	28.1
2011-07-18	09:55	4	28.1
2011-07-18	09:55	5	28.1
2011-07-18	09:55	6	28.0
2011-07-18	09:55	7	28.0
2011-07-18	09:55	8	28.0
2011-07-18	09:56	9	27.9
2011-07-18	09:56	10	27.9
2011-07-18	09:56	11	27.8
2011-07-18	09:56	12	27.8
2011-07-18	09:56	13	27.8
2011-07-18	09:56	14	27.8
2011-07-18	09:56	15	27.3
2011-07-18	09:56	16	25.2
2011-07-18	09:56	17	23.9
2011-07-18	09:56	18	23.0
2011-07-18	09:56	19	19.8
2011-07-18	09:56	20	19.1
2011-07-18	09:56	21	18.7
2011-07-18	09:56	22	18.1
2011-07-18	09:56	23	17.6
2011-07-18	09:56	24	17.4
2011-07-18	09:56	25	17.3
2011-07-18	09:56	26	17.2
2011-07-18	09:56	27	17.1
2011-07-18	09:56	28	17.0
2011-07-18	09:56	29	17.0
2011-07-18	09:57	30	17.0
2011-07-18	09:57	31	17.0
2011-07-18	09:57	32	16.9
2011-07-18	09:57	33	16.9
2011-07-18	09:57	34	16.9
2011-07-18	09:57	35	16.9
2011-07-18	09:57	36	16.9
2011-07-18	09:57	37	16.9
2011-07-18	09:57	38	16.8
2011-07-24	10:38	0	29.1
2011-07-24	10:38	1	29.0
2011-07-24	10:38	2	28.7
2011-07-24	10:38	3	28.6
2011-07-24	10:38	4	28.6
2011-07-24	10:38	5	28.6
2011-07-24	10:38	6	28.6
2011-07-24	10:38	7	28.6
2011-07-24	10:38	8	28.6
2011-07-24	10:38	9	28.5
2011-07-24	10:38	10	28.5
2011-07-24	10:39	11	28.5
2011-07-24	10:39	12	28.5
2011-07-24	10:39	13	28.3
2011-07-24	10:39	14	27.7
2011-07-24	10:39	15	26.4
2011-07-24	10:39	16	26.0
2011-07-24	10:39	17	24.2
2011-07-24	10:39	18	22.7
2011-07-24	10:39	19	22.0
2011-07-24	10:39	20	19.9
2011-07-24	10:39	21	18.9
2011-07-24	10:39	22	18.4
2011-07-24	10:39	23	18.0
2011-07-24	10:39	24	17.5
2011-07-24	10:39	25	17.3
2011-07-24	10:39	26	17.1
2011-07-24	10:40	27	17.0
2011-07-24	10:40	28	17.0
2011-07-24	10:40	29	17.0
2011-07-24	10:40	30	17.0
2011-07-24	10:40	31	17.0
2011-07-24	10:40	32	17.0
2011-07-24	10:40	33	17.0
2011-07-24	10:40	34	16.9
2011-07-24	10:40	35	16.8
2011-07-24	10:40	36	16.8
2011-07-24	10:40	37	16.8
2011-07-31	09:27	0	29.7
2011-07-31	09:28	1	29.7
2011-07-31	09:28	2	29.6
2011-07-31	09:28	3	29.6
2011-07-31	09:28	4	29.6
2011-07-31	09:28	5	29.6
2011-07-31	09:29	6	29.6
2011-07-31	09:29	7	29.6
2011-07-31	09:29	8	29.6
2011-07-31	09:29	9	29.6
2011-07-31	09:29	10	29.5
2011-07-31	09:29	11	29.2
2011-07-31	09:29	12	28.6
2011-07-31	09:30	13	28.2
2011-07-31	09:30	14	27.6
2011-07-31	09:30	15	27.0
2011-07-31	09:30	16	26.4
2011-07-31	09:30	17	24.3
2011-07-31	09:30	18	22.8
2011-07-31	09:30	19	20.8
2011-07-31	09:30	20	19.7
2011-07-31	09:31	21	18.6
2011-07-31	09:31	22	18.1
2011-07-31	09:31	23	17.9
2011-07-31	09:31	24	17.7
2011-07-31	09:31	25	17.4
2011-07-31	09:31	26	17.2
2011-07-31	09:31	27	17.0
2011-07-31	09:31	28	17.0
2011-07-31	09:32	29	16.9
2011-07-31	09:32	30	16.9
2011-07-31	09:32	31	16.8
2011-07-31	09:32	32	16.8
2011-07-31	09:32	33	16.8
2011-07-31	09:32	34	16.8
2011-07-31	09:32	35	16.8
2011-07-31	09:32	36	16.8
2011-08-07	09:12	0	29.5
2011-08-07	09:12	1	29.5
2011-08-07	09:12	2	29.4
2011-08-07	09:12	3	29.4
2011-08-07	09:13	4	29.3
2011-08-07	09:13	5	29.3
2011-08-07	09:13	6	29.3
2011-08-07	09:13	7	29.3
2011-08-07	09:13	8	29.3
2011-08-07	09:13	9	29.3
2011-08-07	09:13	10	29.3
2011-08-07	09:13	11	29.3
2011-08-07	09:13	12	29.3
2011-08-07	09:13	13	29.2
2011-08-07	09:13	14	29.2
2011-08-07	09:13	15	29.2
2011-08-07	09:13	16	28.8
2011-08-07	09:13	17	27.1
2011-08-07	09:13	18	23.3
2011-08-07	09:14	19	19.7
2011-08-07	09:14	20	19.1
2011-08-07	09:14	21	18.7
2011-08-07	09:14	22	18.3
2011-08-07	09:14	23	17.9
2011-08-07	09:14	24	17.7
2011-08-07	09:14	25	17.6
2011-08-07	09:14	26	17.4
2011-08-07	09:14	27	17.2
2011-08-07	09:14	28	17.1
2011-08-07	09:14	29	17.0
2011-08-07	09:14	30	17.0
2011-08-07	09:14	31	17.0
2011-08-07	09:14	32	17.0
2011-08-07	09:14	33	17.0
2011-08-07	09:14	34	17.0
2011-08-07	09:14	35	16.9
2011-08-07	09:14	36	16.9
2011-08-14	09:41	0	29.2
2011-08-14	09:42	1	29.2
2011-08-14	09:42	2	29.2
2011-08-14	09:42	3	29.1
2011-08-14	09:42	4	29.1
2011-08-14	09:42	5	29.1
2011-08-14	09:42	6	29.1
2011-08-14	09:42	7	29.1
2011-08-14	09:42	8	29.1
2011-08-14	09:42	9	29.1
2011-08-14	09:42	10	29.1
2011-08-14	09:42	11	29.1
2011-08-14	09:42	12	29.1
2011-08-14	09:43	13	29.1
2011-08-14	09:43	14	29.1
2011-08-14	09:43	15	29.1
2011-08-14	09:43	16	28.6
2011-08-14	09:43	17	26.9
2011-08-14	09:43	18	24.7
2011-08-14	09:43	19	22.8
2011-08-14	09:43	20	20.7
2011-08-14	09:43	21	19.1
2011-08-14	09:43	22	18.6
2011-08-14	09:44	23	18.3
2011-08-14	09:44	24	17.8
2011-08-14	09:44	25	17.6
2011-08-14	09:44	26	17.5
2011-08-14	09:46	27	17.3
2011-08-14	09:46	28	17.2
2011-08-14	09:46	29	17.1
2011-08-14	09:46	30	17.1
2011-08-14	09:46	31	17.0
2011-08-14	09:46	32	17.0
2011-08-14	09:46	33	16.9
2011-08-14	09:47	34	16.9
2011-08-14	09:47	35	16.9
2011-08-14	09:47	36	16.9
2011-08-21	09:25	0	29.4
2011-08-21	09:25	1	29.4
2011-08-21	09:27	2	29.3
2011-08-21	09:27	3	29.3
2011-08-21	09:27	4	29.3
2011-08-21	09:27	5	29.3
2011-08-21	09:27	6	29.3
2011-08-21	09:27	7	29.3
2011-08-21	09:28	8	29.2
2011-08-21	09:28	9	29.2
2011-08-21	09:28	10	29.2
2011-08-21	09:28	11	29.2
2011-08-21	09:28	12	29.2
2011-08-21	09:28	13	29.2
2011-08-21	09:28	14	29.2
2011-08-21	09:28	15	29.1
2011-08-21	09:28	16	28.5
2011-08-21	09:28	17	26.6
2011-08-21	09:28	18	25.0
2011-08-21	09:28	19	23.4
2011-08-21	09:28	20	21.2
2011-08-21	09:28	21	19.8
2011-08-21	09:28	22	18.8
2011-08-21	09:28	23	18.2
2011-08-21	09:28	24	17.9
2011-08-21	09:28	25	17.6
2011-08-21	09:28	26	17.4
2011-08-21	09:28	27	17.3
2011-08-21	09:28	28	17.2
2011-08-21	09:28	29	17.1
2011-08-21	09:28	30	17.1
2011-08-21	09:28	31	17.0
2011-08-21	09:28	32	16.9
2011-08-21	09:28	33	16.9
2011-08-21	09:28	34	16.9
2011-08-21	09:28	35	16.9
2011-08-21	09:28	36	16.9
2011-08-28	09:24	0	29.0
2011-08-28	09:24	1	29.6
2011-08-28	09:24	2	29.5
2011-08-28	09:24	3	29.5
2011-08-28	09:24	4	29.5
2011-08-28	09:24	5	29.5
2011-08-28	09:24	6	29.5
2011-08-28	09:24	7	29.5
2011-08-28	09:24	8	29.5
2011-08-28	09:25	9	29.5
2011-08-28	09:25	10	29.5
2011-08-28	09:25	11	29.5
2011-08-28	09:25	12	29.5
2011-08-28	09:25	13	29.4
2011-08-28	09:25	14	29.4
2011-08-28	09:25	15	28.8
2011-08-28	09:25	16	27.8
2011-08-28	09:25	17	26.3
2011-08-28	09:26	18	25.3
2011-08-28	09:26	19	22.9
2011-08-28	09:26	20	20.9
2011-08-28	09:26	21	19.8
2011-08-28	09:26	22	18.8
2011-08-28	09:26	23	18.2
2011-08-28	09:26	24	17.9
2011-08-28	09:26	25	17.7
2011-08-28	09:26	26	17.5
2011-08-28	09:26	27	17.3
2011-08-28	09:26	28	17.2
2011-08-28	09:26	29	17.1
2011-08-28	09:26	30	17.1
2011-08-28	09:26	31	17.0
2011-08-28	09:26	32	17.0
2011-08-28	09:27	33	16.9
2011-08-28	09:27	34	16.9
2011-08-28	09:27	35	16.9
2011-08-28	09:27	36	16.9
2011-09-04	09:45	0	29.1
2011-09-04	09:45	1	29.1
2011-09-04	09:45	2	29.1
2011-09-04	09:45	3	29.0
2011-09-04	09:45	4	28.9
2011-09-04	09:45	5	28.9
2011-09-04	09:45	6	28.9
2011-09-04	09:45	7	28.9
2011-09-04	09:45	8	28.9
2011-09-04	09:45	9	28.9
2011-09-04	09:45	10	28.9
2011-09-04	09:45	11	28.9
2011-09-04	09:45	12	28.9
2011-09-04	09:45	13	28.9
2011-09-04	09:45	14	28.9
2011-09-04	09:45	15	28.9
2011-09-04	09:45	16	28.2
2011-09-04	09:45	17	26.1
2011-09-04	09:45	18	25.1
2011-09-04	09:45	19	23.5
2011-09-04	09:45	20	21.4
2011-09-04	09:45	21	19.7
2011-09-04	09:45	22	18.7
2011-09-04	09:46	23	18.2
2011-09-04	09:46	24	17.9
2011-09-04	09:46	25	17.7
2011-09-04	09:46	26	17.5
2011-09-04	09:46	27	17.4
2011-09-04	09:46	28	17.2
2011-09-04	09:46	29	17.1
2011-09-04	09:46	30	17.1
2011-09-04	09:46	31	17.0
2011-09-04	09:46	32	17.0
2011-09-04	09:46	33	17.0
2011-09-04	09:46	34	17.0
2011-09-04	09:46	35	17.0
2011-09-04	09:46	36	16.9
2011-09-11	09:40	0	28.8
2011-09-11	09:40	1	29.0
2011-09-11	09:41	2	29.0
2011-09-11	09:41	3	29.0
2011-09-11	09:41	4	29.0
2011-09-11	09:42	5	28.9
2011-09-11	09:42	6	28.9
2011-09-11	09:42	7	28.9
2011-09-11	09:42	8	28.9
2011-09-11	09:42	9	28.9
2011-09-11	09:42	10	28.9
2011-09-11	09:42	11	28.9
2011-09-11	09:42	12	28.9
2011-09-11	09:43	13	28.9
2011-09-11	09:43	14	28.9
2011-09-11	09:43	15	28.7
2011-09-11	09:43	16	27.6
2011-09-11	09:43	17	26.1
2011-09-11	09:43	18	24.3
2011-09-11	09:43	19	23.0
2011-09-11	09:44	20	20.9
2011-09-11	09:44	21	19.6
2011-09-11	09:44	22	18.7
2011-09-11	09:44	23	18.1
2011-09-11	09:44	24	17.9
2011-09-11	09:44	25	17.7
2011-09-11	09:44	26	17.6
2011-09-11	09:44	27	17.4
2011-09-11	09:44	28	17.3
2011-09-11	09:45	29	17.1
2011-09-11	09:45	30	17.1
2011-09-11	09:45	31	17.0
2011-09-11	09:45	32	17.0
2011-09-11	09:45	33	17.0
2011-09-11	09:45	34	17.0
2011-09-11	09:45	35	17.0
2011-09-11	09:45	36	16.9
2011-09-18	09:13	0	28.7
2011-09-18	09:13	1	28.7
2011-09-18	09:17	2	28.7
2011-09-18	09:17	3	28.7
2011-09-18	09:17	4	28.7
2011-09-18	09:17	5	28.7
2011-09-18	09:17	6	28.7
2011-09-18	09:17	7	28.7
2011-09-18	09:17	8	28.7
2011-09-18	09:17	9	28.7
2011-09-18	09:17	10	28.7
2011-09-18	09:18	11	28.7
2011-09-18	09:18	12	28.7
2011-09-18	09:18	13	28.7
2011-09-18	09:18	14	28.7
2011-09-18	09:18	15	28.7
2011-09-18	09:18	16	28.6
2011-09-18	09:18	17	28.3
2011-09-18	09:19	18	27.1
2011-09-18	09:19	19	25.2
2011-09-18	09:19	20	23.0
2011-09-18	09:19	21	20.1
2011-09-18	09:19	22	18.8
2011-09-18	09:19	23	17.9
2011-09-18	09:19	24	17.6
2011-09-18	09:19	25	17.4
2011-09-18	09:19	26	17.4
2011-09-18	09:20	27	17.3
2011-09-18	09:20	28	17.2
2011-09-18	09:20	29	17.2
